event_id,household_id,product_id,product_name,action_type,classification,quantity,timestamp,fecha,semana_iso,mes,dia_semana,hora,turno,expiry_date,dias_para_vencer,location,category_name,nutriscore,calories_100g,proteins_100g,carbs_100g,bucket_calorico,is_out,is_in,is_waste,is_forced_waste,is_consumo,is_vencido,flag_riesgo_vencer
ed5d8454-2,0,24852,Banana,OUT,Forced_Waste,2,2026-03-17 23:59:59,2026-03-17,2026-W12,2026-03,Tuesday,23,Noche,2026-03-14,-3,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),1,0,1,1,0,1,0
b89e5f58-f,8,19660,Spring Water,OUT,Consumption,1,2026-02-17 16:20:36,2026-02-17,2026-W08,2026-02,Tuesday,16,Tarde,2026-03-19,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
98cbc9d0-1,8,27845,Organic Whole Milk,OUT,Waste,2,2026-03-24 22:55:36,2026-03-24,2026-W13,2026-03,Tuesday,22,Noche,2026-03-21,-3,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,1,0,0,1,0
d51bc3ac-7,1,24852,Banana,IN,Purchase,2,2026-04-14 22:28:36,2026-04-14,2026-W16,2026-04,Tuesday,22,Noche,2026-04-21,7,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),0,1,0,0,0,0,0
330b83e7-d,2,21137,Organic Strawberries,IN,Purchase,1,2026-02-05 09:07:36,2026-02-05,2026-W06,2026-02,Thursday,9,Mañana,2026-02-12,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
66fea2c3-a,0,46979,Asparagus,OUT,Consumption,2,2026-03-22 14:57:36,2026-03-22,2026-W12,2026-03,Sunday,14,Tarde,2026-03-24,2,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),1,0,0,0,1,0,1
84cdb32e-1,4,45066,Honeycrisp Apple,OUT,Consumption,2,2026-03-25 03:17:36,2026-03-25,2026-W13,2026-03,Wednesday,3,Madrugada,2026-03-30,5,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,0,0,1,0,0
961b9aea-c,5,46979,Asparagus,IN,Purchase,2,2026-04-04 13:37:36,2026-04-04,2026-W14,2026-04,Saturday,13,Tarde,2026-04-11,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
3e26ec97-6,2,27086,Half & Half,OUT,Consumption,1,2026-03-24 19:29:36,2026-03-24,2026-W13,2026-03,Tuesday,19,Noche,2026-03-29,5,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),1,0,0,0,1,0,0
9fe29d21-5,2,49683,Cucumber Kirby,IN,Purchase,3,2026-03-23 14:02:36,2026-03-23,2026-W13,2026-03,Monday,14,Tarde,2026-03-30,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
2a1bb602-3,5,21137,Organic Strawberries,IN,Purchase,2,2026-02-27 15:10:36,2026-02-27,2026-W09,2026-02,Friday,15,Tarde,2026-03-06,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
dddf33bc-6,3,8277,Apple Honeycrisp Organic,OUT,Consumption,1,2026-03-24 11:46:36,2026-03-24,2026-W13,2026-03,Tuesday,11,Mañana,2026-03-31,7,Refrigerador,Frutas y Verduras,,,0.102,14.7,,1,0,0,0,1,0,0
7979c48a-8,8,19660,Spring Water,OUT,Consumption,1,2026-03-30 21:34:36,2026-03-30,2026-W14,2026-03,Monday,21,Noche,2026-04-26,27,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
3d662dbd-1,2,26209,Limes,OUT,Consumption,1,2026-03-02 02:23:36,2026-03-02,2026-W10,2026-03,Monday,2,Madrugada,2026-03-06,4,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),1,0,0,0,1,0,0
131ffee7-4,0,45066,Honeycrisp Apple,OUT,Forced_Waste,2,2026-03-02 23:59:59,2026-03-02,2026-W10,2026-03,Monday,23,Noche,2026-02-27,-3,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,1,1,0,1,0
cddf6a8b-4,7,26604,Organic Blackberries,OUT,Consumption,2,2026-02-10 11:04:36,2026-02-10,2026-W07,2026-02,Tuesday,11,Mañana,2026-02-15,5,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),1,0,0,0,1,0,0
6fe16dcf-8,0,45066,Honeycrisp Apple,IN,Purchase,3,2026-03-14 20:07:36,2026-03-14,2026-W11,2026-03,Saturday,20,Noche,2026-03-21,7,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),0,1,0,0,0,0,0
031cb0c0-b,8,49235,Organic Half & Half,OUT,Consumption,3,2026-04-01 13:59:36,2026-04-01,2026-W14,2026-04,Wednesday,13,Tarde,2026-04-11,10,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),1,0,0,0,1,0,0
8667e0b8-7,4,49683,Cucumber Kirby,IN,Purchase,3,2026-03-18 14:02:36,2026-03-18,2026-W12,2026-03,Wednesday,14,Tarde,2026-03-25,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
0767b9e6-5,9,22935,Organic Yellow Onion,IN,Purchase,3,2026-03-29 13:55:36,2026-03-29,2026-W13,2026-03,Sunday,13,Tarde,2026-04-05,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
23f4c1a2-5,0,30391,Organic Cucumber,OUT,Waste,1,2026-03-07 09:21:36,2026-03-07,2026-W10,2026-03,Saturday,9,Mañana,2026-03-05,-2,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,1,0,0,1,0
33a8d368-7,8,46979,Asparagus,IN,Purchase,3,2026-04-05 09:33:36,2026-04-05,2026-W14,2026-04,Sunday,9,Mañana,2026-04-12,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
2c992bc0-3,2,35951,Organic Unsweetened Almond Milk,OUT,Waste,1,2026-03-24 09:11:36,2026-03-24,2026-W13,2026-03,Tuesday,9,Mañana,2026-03-21,-3,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,1,0,0,1,0
96c10c9d-5,1,31717,Organic Cilantro,OUT,Forced_Waste,1,2026-02-27 23:59:59,2026-02-27,2026-W09,2026-02,Friday,23,Noche,2026-02-24,-3,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,1,1,0,1,0
9fcb0c5e-4,1,22035,Organic Whole String Cheese,IN,Purchase,3,2026-02-23 10:37:36,2026-02-23,2026-W09,2026-02,Monday,10,Mañana,2026-03-07,12,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),0,1,0,0,0,0,0
cc65dbfe-0,7,37646,Organic Gala Apples,OUT,Consumption,1,2026-04-20 02:16:36,2026-04-20,2026-W17,2026-04,Monday,2,Madrugada,2026-04-26,6,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,0,0,1,0,0
556cb829-1,6,34126,Organic Italian Parsley Bunch,IN,Purchase,3,2026-04-30 13:18:36,2026-04-30,2026-W18,2026-04,Thursday,13,Tarde,2026-05-07,7,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),0,1,0,0,0,0,0
01a55665-b,4,28985,Michigan Organic Kale,OUT,Consumption,2,2026-02-17 03:41:36,2026-02-17,2026-W08,2026-02,Tuesday,3,Madrugada,2026-02-17,0,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),1,0,0,0,1,0,1
8e52a20f-6,0,35951,Organic Unsweetened Almond Milk,IN,Purchase,2,2026-04-22 18:46:36,2026-04-22,2026-W17,2026-04,Wednesday,18,Noche,2026-05-04,12,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),0,1,0,0,0,0,0
ae292e50-7,5,27104,Fresh Cauliflower,OUT,Forced_Waste,3,2026-03-22 23:59:59,2026-03-22,2026-W12,2026-03,Sunday,23,Noche,2026-03-19,-3,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),1,0,1,1,0,1,0
a60fbd5b-9,5,10749,Organic Red Bell Pepper,OUT,Waste,2,2026-04-11 08:38:36,2026-04-11,2026-W15,2026-04,Saturday,8,Mañana,2026-04-10,-1,Refrigerador,Frutas y Verduras,,,0.896,6.65,,1,0,1,0,0,1,0
0b3fe7e5-6,6,47766,Organic Avocado,IN,Purchase,1,2026-02-09 12:16:36,2026-02-09,2026-W07,2026-02,Monday,12,Tarde,2026-02-16,7,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),0,1,0,0,0,0,0
720ec6f9-9,7,8518,Organic Red Onion,OUT,Forced_Waste,1,2026-04-06 23:59:59,2026-04-06,2026-W15,2026-04,Monday,23,Noche,2026-04-03,-3,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,1,1,0,1,0
15947d89-7,9,27966,Organic Raspberries,OUT,Consumption,1,2026-03-11 17:53:36,2026-03-11,2026-W11,2026-03,Wednesday,17,Tarde,2026-03-16,5,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,0
b41a6847-f,3,45066,Honeycrisp Apple,IN,Purchase,1,2026-04-01 13:53:36,2026-04-01,2026-W14,2026-04,Wednesday,13,Tarde,2026-04-08,7,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),0,1,0,0,0,0,0
38dc58ab-f,4,21903,Organic Baby Spinach,OUT,Consumption,2,2026-04-28 05:56:36,2026-04-28,2026-W18,2026-04,Tuesday,5,Madrugada,2026-05-01,3,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),1,0,0,0,1,0,0
68484fee-f,6,26604,Organic Blackberries,OUT,Forced_Waste,1,2026-04-08 23:59:59,2026-04-08,2026-W15,2026-04,Wednesday,23,Noche,2026-04-05,-3,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),1,0,1,1,0,1,0
d87b8442-2,5,16797,Strawberries,IN,Purchase,1,2026-02-04 11:24:36,2026-02-04,2026-W06,2026-02,Wednesday,11,Mañana,2026-02-11,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
a6eee40e-0,3,9076,Blueberries,OUT,Consumption,2,2026-02-25 19:07:36,2026-02-25,2026-W09,2026-02,Wednesday,19,Noche,2026-03-10,13,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,0
9902c643-2,3,21903,Organic Baby Spinach,IN,Purchase,3,2026-04-18 12:42:36,2026-04-18,2026-W16,2026-04,Saturday,12,Tarde,2026-04-25,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
346fb605-f,9,28985,Michigan Organic Kale,OUT,Consumption,1,2026-04-27 07:00:36,2026-04-27,2026-W18,2026-04,Monday,7,Mañana,2026-05-01,4,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),1,0,0,0,1,0,0
bb430a7f-7,0,40706,Organic Grape Tomatoes,IN,Purchase,2,2026-04-22 18:10:36,2026-04-22,2026-W17,2026-04,Wednesday,18,Noche,2026-04-29,7,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),0,1,0,0,0,0,0
7a8da2e3-1,1,47209,Organic Hass Avocado,OUT,Consumption,1,2026-04-07 23:34:36,2026-04-07,2026-W15,2026-04,Tuesday,23,Noche,2026-04-10,3,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,0,0,1,0,0
8fe6cfad-6,2,30489,Original Hummus,IN,Purchase,2,2026-03-10 12:00:36,2026-03-10,2026-W11,2026-03,Tuesday,12,Tarde,2026-03-24,14,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),0,1,0,0,0,0,0
e9928b42-2,0,8277,Apple Honeycrisp Organic,OUT,Forced_Waste,2,2026-02-23 23:59:59,2026-02-23,2026-W09,2026-02,Monday,23,Noche,2026-02-20,-3,Refrigerador,Frutas y Verduras,,,0.102,14.7,,1,0,1,1,0,1,0
03e90a37-8,7,4920,Seedless Red Grapes,IN,Purchase,3,2026-02-09 09:34:36,2026-02-09,2026-W07,2026-02,Monday,9,Mañana,2026-02-16,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
018366d0-5,9,27845,Organic Whole Milk,IN,Purchase,3,2026-02-09 09:29:36,2026-02-09,2026-W07,2026-02,Monday,9,Mañana,2026-02-21,12,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),0,1,0,0,0,0,0
a64eed3d-b,0,49235,Organic Half & Half,IN,Purchase,3,2026-03-10 13:23:36,2026-03-10,2026-W11,2026-03,Tuesday,13,Tarde,2026-03-22,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
f296151e-1,3,24964,Organic Garlic,OUT,Forced_Waste,1,2026-03-28 23:59:59,2026-03-28,2026-W13,2026-03,Saturday,23,Noche,2026-03-25,-3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,1,1,0,1,0
d12a3004-5,2,37646,Organic Gala Apples,OUT,Consumption,1,2026-03-26 13:26:36,2026-03-26,2026-W13,2026-03,Thursday,13,Tarde,2026-03-30,4,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,0,0,1,0,0
e7d3392e-4,6,45007,Organic Zucchini,IN,Purchase,2,2026-02-06 17:34:36,2026-02-06,2026-W06,2026-02,Friday,17,Tarde,2026-02-13,7,Refrigerador,Frutas y Verduras,A,21.0,1.05,4.21,Bajo (<50),0,1,0,0,0,0,0
da718fe3-8,0,5876,Organic Lemon,OUT,Consumption,2,2026-04-23 02:30:36,2026-04-23,2026-W17,2026-04,Thursday,2,Madrugada,2026-04-29,6,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),1,0,0,0,1,0,0
55fa6274-1,4,45066,Honeycrisp Apple,IN,Purchase,2,2026-03-31 16:27:36,2026-03-31,2026-W14,2026-03,Tuesday,16,Tarde,2026-04-07,7,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),0,1,0,0,0,0,0
54fd7da9-c,4,5876,Organic Lemon,IN,Purchase,3,2026-04-16 15:51:36,2026-04-16,2026-W16,2026-04,Thursday,15,Tarde,2026-04-23,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
15cd8fad-c,7,47209,Organic Hass Avocado,OUT,Waste,1,2026-03-01 07:25:36,2026-03-01,2026-W09,2026-03,Sunday,7,Mañana,2026-02-27,-2,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,1,0,0,1,0
8030545c-b,7,26209,Limes,IN,Purchase,1,2026-04-21 18:06:36,2026-04-21,2026-W17,2026-04,Tuesday,18,Noche,2026-04-28,7,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),0,1,0,0,0,0,0
a4313690-e,5,37646,Organic Gala Apples,OUT,Waste,1,2026-04-06 22:26:36,2026-04-06,2026-W15,2026-04,Monday,22,Noche,2026-04-05,-1,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,1,0,0,1,0
dc614c7c-d,5,27086,Half & Half,OUT,Waste,1,2026-04-23 02:07:36,2026-04-23,2026-W17,2026-04,Thursday,2,Madrugada,2026-04-20,-3,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),1,0,1,0,0,1,0
68f5af0f-e,2,41950,Organic Tomato Cluster,OUT,Forced_Waste,1,2026-04-02 23:59:59,2026-04-02,2026-W14,2026-04,Thursday,23,Noche,2026-03-30,-3,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),1,0,1,1,0,1,0
b0d75160-1,7,24852,Banana,IN,Purchase,2,2026-02-04 11:26:36,2026-02-04,2026-W06,2026-02,Wednesday,11,Mañana,2026-02-11,7,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),0,1,0,0,0,0,0
cf2b751f-a,9,27104,Fresh Cauliflower,IN,Purchase,2,2026-02-27 17:30:36,2026-02-27,2026-W09,2026-02,Friday,17,Tarde,2026-03-06,7,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),0,1,0,0,0,0,0
818c97d2-4,1,13176,Bag of Organic Bananas,IN,Purchase,2,2026-04-28 14:23:36,2026-04-28,2026-W18,2026-04,Tuesday,14,Tarde,2026-05-05,7,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),0,1,0,0,0,0,0
fa18c1f3-2,2,19660,Spring Water,OUT,Consumption,3,2026-04-07 15:51:36,2026-04-07,2026-W15,2026-04,Tuesday,15,Tarde,2026-04-26,19,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
f23b6eb4-f,1,27845,Organic Whole Milk,OUT,Consumption,1,2026-02-05 04:05:36,2026-02-05,2026-W06,2026-02,Thursday,4,Madrugada,2026-02-15,10,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,0,0,1,0,0
176b2f77-3,2,4605,Yellow Onions,OUT,Forced_Waste,1,2026-03-20 23:59:59,2026-03-20,2026-W12,2026-03,Friday,23,Noche,2026-03-17,-3,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),1,0,1,1,0,1,0
d26b6679-a,2,27966,Organic Raspberries,OUT,Consumption,2,2026-04-21 02:58:36,2026-04-21,2026-W17,2026-04,Tuesday,2,Madrugada,2026-04-22,1,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,1
c89553e2-d,0,49235,Organic Half & Half,OUT,Consumption,3,2026-03-11 01:27:36,2026-03-11,2026-W11,2026-03,Wednesday,1,Madrugada,2026-03-22,11,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),1,0,0,0,1,0,0
0f2542a2-d,7,21616,Organic Baby Arugula,IN,Purchase,3,2026-02-18 16:52:36,2026-02-18,2026-W08,2026-02,Wednesday,16,Tarde,2026-02-25,7,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),0,1,0,0,0,0,0
5a084411-b,6,37646,Organic Gala Apples,IN,Purchase,2,2026-03-30 10:39:36,2026-03-30,2026-W14,2026-03,Monday,10,Mañana,2026-04-06,7,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),0,1,0,0,0,0,0
4c5af380-6,9,41950,Organic Tomato Cluster,IN,Purchase,2,2026-04-02 12:56:36,2026-04-02,2026-W14,2026-04,Thursday,12,Tarde,2026-04-09,7,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),0,1,0,0,0,0,0
c1565999-d,1,40706,Organic Grape Tomatoes,OUT,Consumption,1,2026-04-26 11:57:36,2026-04-26,2026-W17,2026-04,Sunday,11,Mañana,2026-04-28,2,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,0,0,1,0,1
4461438e-e,8,44632,Sparkling Water Grapefruit,IN,Purchase,1,2026-02-26 16:51:36,2026-02-26,2026-W09,2026-02,Thursday,16,Tarde,2026-03-28,30,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),0,1,0,0,0,0,0
f3b21792-9,8,5876,Organic Lemon,IN,Purchase,3,2026-03-22 09:15:36,2026-03-22,2026-W12,2026-03,Sunday,9,Mañana,2026-03-29,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
5f951cbc-c,9,5077,100% Whole Wheat Bread,IN,Purchase,3,2026-04-17 09:47:36,2026-04-17,2026-W16,2026-04,Friday,9,Mañana,2026-05-01,14,Despensa,Panaderia y Granos,C,256.0,11.6,48.8,Alto (150-300),0,1,0,0,0,0,0
bde826e4-b,3,8277,Apple Honeycrisp Organic,IN,Purchase,3,2026-02-26 17:10:36,2026-02-26,2026-W09,2026-02,Thursday,17,Tarde,2026-03-05,7,Refrigerador,Frutas y Verduras,,,0.102,14.7,,0,1,0,0,0,0,0
be0f74a3-0,8,49683,Cucumber Kirby,IN,Purchase,2,2026-03-31 11:08:36,2026-03-31,2026-W14,2026-03,Tuesday,11,Mañana,2026-04-07,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
ca8241f7-c,1,26209,Limes,IN,Purchase,3,2026-04-17 10:38:36,2026-04-17,2026-W16,2026-04,Friday,10,Mañana,2026-04-24,7,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),0,1,0,0,0,0,0
5ec93977-d,6,27966,Organic Raspberries,OUT,Consumption,1,2026-02-22 23:57:36,2026-02-22,2026-W08,2026-02,Sunday,23,Noche,2026-02-24,2,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,1
4395cd67-f,2,21137,Organic Strawberries,IN,Purchase,1,2026-02-11 18:50:36,2026-02-11,2026-W07,2026-02,Wednesday,18,Noche,2026-02-18,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
b5f2672b-7,6,46979,Asparagus,IN,Purchase,3,2026-03-04 15:25:36,2026-03-04,2026-W10,2026-03,Wednesday,15,Tarde,2026-03-11,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
d5c7350f-4,6,49683,Cucumber Kirby,IN,Purchase,3,2026-02-17 10:40:36,2026-02-17,2026-W08,2026-02,Tuesday,10,Mañana,2026-02-24,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
a61ed550-3,2,30391,Organic Cucumber,OUT,Waste,1,2026-04-22 19:47:36,2026-04-22,2026-W17,2026-04,Wednesday,19,Noche,2026-04-21,-1,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,1,0,0,1,0
53a76e2d-b,3,44359,Organic Small Bunch Celery,OUT,Consumption,1,2026-02-20 09:44:36,2026-02-20,2026-W08,2026-02,Friday,9,Mañana,2026-02-26,6,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,0,0,1,0,0
d7e720fa-e,2,49683,Cucumber Kirby,OUT,Consumption,1,2026-03-13 14:02:36,2026-03-13,2026-W11,2026-03,Friday,14,Tarde,2026-03-17,4,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
8b403abc-e,2,5077,100% Whole Wheat Bread,OUT,Consumption,3,2026-03-13 02:53:36,2026-03-13,2026-W11,2026-03,Friday,2,Madrugada,2026-03-23,10,Despensa,Panaderia y Granos,C,256.0,11.6,48.8,Alto (150-300),1,0,0,0,1,0,0
c93c873a-2,0,37646,Organic Gala Apples,OUT,Consumption,3,2026-03-25 01:58:36,2026-03-25,2026-W13,2026-03,Wednesday,1,Madrugada,2026-03-27,2,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,0,0,1,0,1
db75ccbe-e,0,26209,Limes,OUT,Consumption,1,2026-04-09 05:36:36,2026-04-09,2026-W15,2026-04,Thursday,5,Madrugada,2026-04-13,4,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),1,0,0,0,1,0,0
239d747b-7,2,30489,Original Hummus,IN,Purchase,3,2026-03-09 17:59:36,2026-03-09,2026-W11,2026-03,Monday,17,Tarde,2026-03-23,14,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),0,1,0,0,0,0,0
11ca4283-7,2,19660,Spring Water,OUT,Consumption,2,2026-02-20 16:59:36,2026-02-20,2026-W08,2026-02,Friday,16,Tarde,2026-03-16,24,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
06c5a17a-2,0,40706,Organic Grape Tomatoes,OUT,Consumption,1,2026-04-26 16:35:36,2026-04-26,2026-W17,2026-04,Sunday,16,Tarde,2026-05-02,6,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,0,0,1,0,0
9b5820ec-a,9,17794,Carrots,OUT,Consumption,1,2026-03-16 14:43:36,2026-03-16,2026-W12,2026-03,Monday,14,Tarde,2026-03-23,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),1,0,0,0,1,0,0
f9464963-8,8,8518,Organic Red Onion,OUT,Consumption,3,2026-02-26 15:52:36,2026-02-26,2026-W09,2026-02,Thursday,15,Tarde,2026-03-04,6,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,0,0,1,0,0
8df29fd0-4,9,31717,Organic Cilantro,IN,Purchase,3,2026-05-01 08:43:36,2026-05-01,2026-W18,2026-05,Friday,8,Mañana,2026-05-08,7,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
88fd5d6f-f,4,34126,Organic Italian Parsley Bunch,OUT,Forced_Waste,3,2026-03-25 23:59:59,2026-03-25,2026-W13,2026-03,Wednesday,23,Noche,2026-03-22,-3,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,1,1,0,1,0
273c0fa1-3,7,49683,Cucumber Kirby,OUT,Consumption,1,2026-02-26 06:19:36,2026-02-26,2026-W09,2026-02,Thursday,6,Mañana,2026-03-04,6,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
dda5d4c5-3,4,31717,Organic Cilantro,OUT,Consumption,1,2026-04-06 00:54:36,2026-04-06,2026-W15,2026-04,Monday,0,Madrugada,2026-04-11,5,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
6d85055e-8,0,24852,Banana,IN,Purchase,2,2026-04-08 10:48:36,2026-04-08,2026-W15,2026-04,Wednesday,10,Mañana,2026-04-15,7,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),0,1,0,0,0,0,0
8e458894-f,2,44632,Sparkling Water Grapefruit,OUT,Consumption,2,2026-04-04 17:27:36,2026-04-04,2026-W14,2026-04,Saturday,17,Tarde,2026-04-29,25,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),1,0,0,0,1,0,0
dda14952-8,9,49683,Cucumber Kirby,OUT,Consumption,2,2026-03-02 19:47:36,2026-03-02,2026-W10,2026-03,Monday,19,Noche,2026-03-06,4,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
8bc9c336-c,4,27845,Organic Whole Milk,OUT,Consumption,2,2026-04-08 00:47:36,2026-04-08,2026-W15,2026-04,Wednesday,0,Madrugada,2026-04-17,9,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,0,0,1,0,0
